ARG100	ORF	ARG100	CAF0006874	PMID: 8194754|CGD_REF: CAL0080661	unknown ploidy, classical genetics	unspecified		Other C. albicans	auxotrophy	arginine						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 18708562|CGD_REF: CAL0119375	homozygous diploid, classical genetics	null		Not recorded	virulence: decreased						insect infection	C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: decreased	sodium dodecyl sulfate (0.02%)						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: decreased	fluconazole (4 ug/ml)						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: decreased	ketoconazole (0.1 ug/ml)						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: decreased	methyl methanesulfonate (0.01%)						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	homozygous diploid, classical genetics	null		RM1000	resistance to chemicals: decreased	hydroxyurea (40 mM)						C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20641018|CGD_REF: CAL0126129	heterozygous diploid, classical genetics	null		RM1000	viable							C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: abnormal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: normal		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01520W_A	ORF	PTC2	CAL0000180955	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01550C_A	ORF		CAL0000181131	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01570W_A	ORF		CAL0000194649	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01580C_A	ORF	DOT6	CAL0000186480	PMID: 22581526|CGD_REF: CAL0000157314	homozygous diploid, systematic mutation set	null		BWP17	resistance to chemicals: decreased	flucytosine						C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 20949076|CGD_REF: CAL0126511	heterozygous diploid, competitive growth	null		BWP17	haploinsufficient		SLAD medium					C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: decreased		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	colony appearance: normal		solid Spider medium	Morphology (M) score represents relative sizes of central and peripheral regions of colony				C. albicans
CR_01590C_A	ORF	TRP2	CAL0000185938	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: normal rate		liquid synthetic complete medium					C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	viable							C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	cell cycle progression through the G2/M phase transition: delayed							C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	resistance to chemicals: decreased	methyl methanesulfonate						C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	resistance to chemicals: decreased	hydroxyurea						C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	resistance to chemicals: decreased	4-nitroquinoline N-oxide						C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	vegetative growth: decreased rate							C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	hyphal growth: decreased rate							C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	cell shape: abnormal			elongated cells				C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	heat sensitivity: decreased		42 deg					C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 22542681|CGD_REF: CAL0000157242	homozygous diploid, classical genetics	null	shp1::ARG4/shp1::HIS1	BWP17	UV resistance: decreased							C. albicans
CR_01610C_A	ORF	SHP1	CAL0000179235	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01620C_A	ORF	MET6	CAL0000186137	PMID: 17935688|CGD_REF: CAL0118712	homozygous diploid, classical genetics	null		Not recorded	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01620C_A	ORF	MET6	CAL0000186137	PMID: 17935688|CGD_REF: CAL0118712	heterozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01620C_A	ORF	MET6	CAL0000186137	PMID: 17935688|CGD_REF: CAL0118712	heterozygous diploid, classical genetics	repressible		Not recorded	auxotrophy	methionine		expressed at a low level from the GAL1 promoter under glucose repression				C. albicans
CR_01630C_A	ORF		CAL0000194965	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01640C_A	ORF		CAL0000192655	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01650W_A	ORF	URA5	CAL0000176894	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01650W_A	ORF	URA5	CAL0000176894	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
CR_01660C_A	ORF	SEC65	CAL0000193644	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 15814839|CGD_REF: CAL0114183	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 15814839|CGD_REF: CAL0114183	heterozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 15814839|CGD_REF: CAL0114183	homozygous diploid, classical genetics	null		CAI-4	filamentous growth: increased			hyperfilamentous; on solid media grow as hyphae with some pseudohyphae, form aerial hyphal bundles and invade agar; in liquid media grow as pseudohyphae with some hyphae and form mycelial balls				C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 16228290|CGD_REF: CAL0115361	heterozygous diploid, classical genetics	repressible		BWP17	filamentous growth: abnormal							C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 15814839|CGD_REF: CAL0114183	heterozygous diploid, classical genetics	repressible		CAI-4	filamentous growth: increased			hyperfilamentous, similar to homozygous null mutant				C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 15814839|CGD_REF: CAL0114183	homozygous diploid, classical genetics	null		CAI-4	germ tube formation: increased		serum-containing medium	germ tube formation is also accelerated				C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01680C_A	ORF	CDC4	CAL0000200882	PMID: 16228290|CGD_REF: CAL0115361	heterozygous diploid, classical genetics	repressible		Not recorded	viable							C. albicans
CR_01690C_A	ORF	CDC60	CAL0000201312	PMID: 12524333|CGD_REF: CAL0080691	homozygous diploid, systematic mutation set (homozygous insertion mutants generated with URA3-ARG4-URA3 (UAU1) cassette)	null		BWP17	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01690C_A	ORF	CDC60	CAL0000201312	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01690C_A	ORF	CDC60	CAL0000201312	PMID: 21135205|CGD_REF: CAL0139967	heterozygous diploid, large-scale survey (large-scale identification of genes essential for virulence in mouse)	repressible		CAI-4	virulence: absent						mouse intravenous infection	C. albicans
CR_01700C_A	ORF		CAL0000175203	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	viable							C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, competitive growth (competitive growth in the mouse host using null mutant set generated with virulence-neutral markers)	null		SN152	competitive fitness: decreased		growth in BALB/c mouse host	R\I score is the median log2(R/I) value representing abundance of the mutant in recovered pool relative to inoculum			mouse intravenous infection	C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 20543849|CGD_REF: CAL0125565	homozygous diploid, systematic mutation set	null		SN152	vegetative growth: decreased rate		liquid synthetic complete medium					C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 26087349|CGD_REF: CAL0000212700	homozygous diploid, classical genetics	null		SC5314	resistance to chemicals: decreased	glucitol						C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 26087349|CGD_REF: CAL0000212700	homozygous diploid, classical genetics	null		SC5314	resistance to chemicals: decreased	potassium chloride						C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 26087349|CGD_REF: CAL0000212700	homozygous diploid, classical genetics	null		SC5314	resistance to chemicals: decreased	hydrogen peroxide						C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 26087349|CGD_REF: CAL0000212700	homozygous diploid, classical genetics	null		SC5314	hyphal growth: decreased							C. albicans
CR_01740W_A	ORF	MCI4	CAL0000198704	PMID: 26087349|CGD_REF: CAL0000212700	homozygous diploid, classical genetics	null		SC5314	vegetative growth: decreased rate							C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 10572126|CGD_REF: CAL0081325	homozygous diploid, classical genetics	null	sec4::hisG-URA3-hisG	CAI-4	inviable			homozygous null mutant strain could not be recovered, suggesting that the gene is essential under the selection conditions				C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 10572126|CGD_REF: CAL0081325	heterozygous diploid, classical genetics	dominant negative	sec4-S28N	CAI-4	protein secretion: decreased							C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 16178371|CGD_REF: CAL0114737	heterozygous diploid, classical genetics	dominant negative	sec4-S28N	Not recorded	protein transport: abnormal			mislocalization of Cdr1p and Ftr1p, but not Mlt1p, Cdc10p, Int1p				C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 10572126|CGD_REF: CAL0081325	heterozygous diploid, classical genetics	dominant negative	sec4-S28N	CAI-4	vegetative growth: decreased rate							C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	ergosterol analogs (ECC69 and/or ECC1384)						C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 14507372|CGD_REF: CAL0088818	heterozygous diploid, large-scale survey (large-scale identification of essential genes by gene replacement and conditional expression (GRACE) method)	repressible		CAI-4	inviable			one allele is deleted and the other is placed under repressible Tet promoter				C. albicans
CR_01750C_A	ORF	SEC4	CAL0000186445	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01760C_A	ORF	FRS1	CAL0000190210	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, competitive growth (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	resistance to chemicals: decreased	tubercidin						C. albicans
CR_01760C_A	ORF	FRS1	CAL0000190210	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01770C_A	ORF		CAL0000197802	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01780W_A	ORF		CAL0000181125	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01800C_A	ORF	HST2	CAL0000178194	PMID: 19555456|CGD_REF: CAL0123821	homozygous diploid, classical genetics	null		Not recorded	viable							C. albicans
CR_01800C_A	ORF	HST2	CAL0000178194	PMID: 19555456|CGD_REF: CAL0123821	homozygous diploid, classical genetics	null		Not recorded	phenotypic switching: decreased		MTLa/MTLa background	white-to-opaque switching				C. albicans
CR_01800C_A	ORF	HST2	CAL0000178194	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01810C_A	ORF		CAL0000175595	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
CR_01820W_A	ORF		CAL0000200790	PMID: 17604452|CGD_REF: CAL0118249	heterozygous diploid, large-scale survey (haploinsufficient phenotype assay, barcode deletion set)	null		SC5314	viable							C. albicans
